provider,code,message_zh,message_en,category,severity,solution
tappay,594,,Out of range : apple_merchant_id,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,598,,Out of range : android_merchant_id,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,599,,Missing arguments : pay_token_data > ephemeralPublicKey,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,600,,Missing arguments : pay_token_data > encryptedMessage,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,601,,Missing arguments : pay_token_data > tag,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,602,,Out of range : pay_token_data > ephemeralPublicKey,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,603,,Out of range : pay_token_data > encryptedMessage,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,604,,Out of range : pay_token_data > tag,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,605,,Missing arguments : pay_token_data > data,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,606,,Missing arguments : pay_token_data > version,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,607,,Missing arguments : pay_token_data > signature,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,608,,Missing arguments : pay_token_data > header > ephemeralPublicKey,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,609,,Missing arguments : pay_token_data > header > publicKeyHash,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,610,,Missing arguments : pay_token_data > header > transactionId,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,611,,Out of range : pay_token_data > data,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,612,,Out of range : pay_token_data > version,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,613,,Out of range : pay_token_data > header > ephemeralPublicKey,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,614,,Out of range : pay_token_data > header > publicKeyHash,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,615,,Out of range : pay_token_data > header > transactionId,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,616,,Missing arguments : pay_token_data > header,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,617,,Out of range : fraud_id,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,618,,Out of range : pay_token_data > protocolVersion,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,619,,Out of range : pay_token_data > signature,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,626,,Invalid arguments : platform_type,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,634,,Missing arguments : pay_token_data > protocolVersion,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,638,,Missing arguments : merchant_app_launch_uri,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,639,,Out of range : merchant_app_launch_uri,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,655,,Missing arguments : reference_id,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,660,,Out of range : reference_id,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,915,,"System error, please contact TapPay customer service",api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,916,,Signature verification is not proceed,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,917,,Signature verification error,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,930,,Samsung Pay merchant not found,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,2000,,[Direct Pay] Card number is empty,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,2001,,[Direct Pay] Card month/year is empty,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,2012,,[Direct Pay] CCV is wrong format / Card key error,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,2013,,Expired Card / Card expired,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,2200,,"[Google Pay] Unexcept Error, for detail please see originalError",api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,10028,,Samsung Pay error,bank,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,13002,,This apple pay merchant identifier is disabled,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,21001,,Samsung Pay Error (Original Message from Samsung Pay) / Terminal Pay transaction not found,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,21002,,Samsung Pay Error (The Internet is unavailable) / Terminal Pay transaction cannot be partially refunded,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,-4,,Unknown Error,sdk,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,30,,Device not support,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,31,,iOS SDK version is too old,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,32,,Android SDK version is too old,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,33,,SDK version is not sent,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,581,,Invalid arguments : devicetype,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,582,,Invalid arguments : sdkversion,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,583,,Out of range : deviceInfo > deviceIdentifier,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,584,,Out of range : deviceInfo > deviceModel,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,585,,Out of range : deviceInfo > deviceOsVersion,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,586,,Out of range : geoloc,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,656,,Missing arguments : samsung_merchant_id,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,657,,Out of range : samsung_merchant_id,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,658,,Missing arguments : pay_token_data > type,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,659,,Out of range : pay_token_data > type,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,801,,Missing arguments : merchant_app_launch_uri or merchant_universal_link,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,802,,Doesn’t support merchant_app_launch_uri or merchant_universal_links concurrently,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,803,,Out of range : merchant_universal_links,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,1001,,Certificate server connection exception (http status code: {http status code}) / Direct Pay transaction not found,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,1002,,Certificate local connection exception (exception message: {exception message}),api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,1003,,Certificate data error,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,88004,,Parameter Format Error,sdk,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,88007,,Input Form Not Set,sdk,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,88008,,LINE Pay is unavailable,sdk,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,88009,,Can not obtain payment data / Can not obtain Apple Pay payment data,sdk,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,88010,,Invalid data for parsing LINE Pay Result / Please Running on the Device,sdk,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,88011,,Samsung Pay Error,sdk,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,88012,,"Samsung Pay canceled by user / Invalid cart setting . While isAmountPending is false , it should not have pending item.",sdk,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,88001,,SDK Is Not Activate,sdk,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,88003,,Lost Parameter,sdk,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,88013,,isAmountPending and isShowTotalAmount couldn’t be false at the same time.,sdk,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,88014,,Total amount couldn’t be displayed if there is only pending items.,sdk,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,88015,,isAmountPending must be true if the amount of payment item is pending.,sdk,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,88016,,paymentItem amount could’t not be 0.00,sdk,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,2,,End of list,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,4,,IP mismatch,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,43,,Card unauthorized access,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,61,,Merchant not found or removed,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,66,,Not a line pay merchant,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,67,,This merchant does not support this payment method,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,68,,This merchant does not support refund cancel,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,70,,TapPay doesn’t support cardholder verify function (KYC) of this bank,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,71,,This merchant does not support instalment,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,72,,This merchant only support instalment,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,74,,This merchant does not support 3DS2.0,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,75,,This merchant does not support non-3D secure,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,89,,This merchant does not support this currency,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,91,,Expired prime,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,92,,The acquirer doesn’t support void auth date is different from the auth date.,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,121,,Invalid arguments : prime,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,126,,Barcode not found,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,127,,Barcode is expired,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,128,,Barcode has been use,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,129,,Member not found,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,130,,Merchant group not found,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,131,,Merchant group setting error,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,132,,On-us merchant not found,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,141,,This partner does not support amount pending,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,501,,Missing arguments : cardholder,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,502,,Missing arguments : merchant_id,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,503,,Missing arguments : prime,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,504,,Missing arguments : currency,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,505,,Missing arguments : details,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,506,,Missing arguments : partner_key,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,507,,Missing arguments : cardholder > phone_number,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,508,,Missing arguments : cardholder > name,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,509,,Missing arguments : cardholder > email,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,510,,Invalid arguments : amount,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,511,,Invalid arguments : instalment,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,512,,Invalid arguments : delay_capture_in_days,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,513,,Out of range : instalment,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,514,,Out of range : delay_capture_in_days,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,515,,Out of range : details,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,516,,Out of range : currency,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,517,,Out of range : order_number,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,518,,Out of range : bank_transaction_id,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,519,,Out of range : cardholder > phone_number,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,520,,Out of range : cardholder > name,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,521,,Out of range : cardholder > email,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,522,,Out of range : cardholder > addr,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,523,,Out of range : cardholder > zip,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,524,,Out of range : cardholder > national_id,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,525,,Out of range : cardholder > member_id,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,526,,Missing arguments : card_key,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,527,,Missing arguments : card_token,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,528,,Out of range : card_key,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,529,,Out of range : card_token,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,535,,Invalid arguments : records_per_page,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,536,,Invalid arguments : page,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,537,,Invalid arguments : filters > time > start_time,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,538,,Invalid arguments : filters > time > end_time,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,539,,Invalid arguments : filters > rec_trade_id,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,545,,Invalid arguments : filters > amount > upper_limit,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,546,,Invalid arguments : filters > amount > lower_limit,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,547,,Invalid arguments : filters > app_id,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,548,,Invalid arguments : filters > merchant_id,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,549,,Invalid arguments : filters > record_status,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,550,,Invalid arguments : order_by > attribute,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,551,,Invalid arguments : order_by > is_descending,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,559,,Out of range : records_per_page,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,560,,Out of range : page,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,561,,Out of range : filters > time > start_time,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,562,,Out of range : filters > time > end_time,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,563,,filters > time > start_time can’t be later than the end_time,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,564,,Out of range : filters > amount > upper_limit,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,565,,Out of range : filters > amount > lower_limit,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,566,,filters > amount > lower_limit can’t be larger than the upper_limit,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,567,,Out of range : filters > app_id,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,568,,Out of range : order_number,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,569,,Out of range : bank_transaction_id,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,578,,Out of range : additional_data,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,587,,Out of range : partner_key,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,588,,Invalid arguments : delay_capture_in_days,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,593,,Out of range : merchant_id,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,595,,Out of range : delay_capture_in_days,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,596,,Missing arguments : rec_trade_id,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,597,,Out of range : rec_trade_id,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,622,,Missing arguments : member_id,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,627,,Invalid arguments : result_url > backend_notify_url,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,628,,Invalid arguments : result_url > frontend_redirect_url,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,629,,Missing arguments : result_url > backend_notify_url,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,630,,Missing arguments : result_url > frontend_redirect_url,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
tappay,631,,Missing arguments : result_url,api,error,見 TapPay Docs「Error」頁（docs.tappaysdk.com/tutorial/en/error.html）；同一代碼在不同 API 意義可能不同
