provider,code,status_zh,status_en,category,description,next_action
payuni,LGR02024,無退貨編號之驗證碼,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,LGR02025,未有UNi物流序號,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,LGR02026,未有商品金額,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,LGR02027,商品金額，僅可輸入整數,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,LGR02028,商品金額，格式錯誤(1~20000),,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,LGR02029,代收金額，格式錯誤(30~999),,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,LGR02030,未有寄件型態,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,LGR02031,寄件型態僅限常溫,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,LGR02032,此UNi物流序號訂單已超過可退貨期限,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,LGR02033,此UNi物流序號訂單狀態為不可執行退貨便,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,LGR02035,收(退)件人姓名僅支援輸入中文/英文/數字,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,LGR03001,商店未啟用,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,LGR03002,查無商店設定C2C物流服務,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,LGR03003,商店C2C物流服務尚未開通,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,LGR03004,商店未啟用C2C物流服務,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,LGR03005,查無商店設定B2C物流服務,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,LGR03006,商店B2C物流服務尚未開通,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,LGR03007,商店未啟用B2C物流服務,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,LGR03008,B2C物流服務無退貨門市更新服務,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,LGR03009,不提供此IP幕後交易,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,LGR03010,商店未提供物流幕後交易,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,LGR03011,未有代理商幕後相關設定,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,LGR03012,代理商未開啟撥款指示功能,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,LGR03013,商店未啟用C2B物流服務,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,LGR03014,商店未啟用B2C常溫物流服務,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,LGR04001,已存在相同商店訂單編號,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,LGR04002,未有交易唯一Token,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,LGR04003,查無該商店訂單資料,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,LGR04004,此訂單並非物流訂單,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,LGR04005,不符合執行退貨便的訂單,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,LGR04006,該筆訂單已建立過退貨便,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,LGR04008,無法辨識更新訂單的資訊,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,LGR04009,該訂單不符合執行取消退貨便,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,LGR04010,退貨便僅限常溫訂單，不支援冷凍訂單,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,LGR04011,建立退貨便資料失敗,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,LGR05001,退貨便取號失敗,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,LGR06001,未有API處理結果,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,LGR06002,回傳加密失敗,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP01001,已達連線處理上限，請稍後再試,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP01002,未有商店代號,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP01003,資料HASH比對不符合,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP01004,資料解密失敗,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP01005,解密資料不存在,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP01006,查無符合商店資料,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP01007,C2C物流編譯異常,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP01008,B2C物流編譯異常,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP01009,傳遞驗證資料比對不符合,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP01010,傳遞驗證資料不存在,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP01011,查無符合商店物流資料,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP01012,查無符合代理商資料,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP01013,代理商狀態非開啟狀態,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP01014,此商店非代理商,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP01015,限企業才能申請開通B2C服務,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP01016,商店未有設定AesType,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP01017,商店AesType不符合,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP01018,查無符合代理商資料,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP01019,代理商狀態不符合,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02001,未有商店代號,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02002,未有商店自訂編號,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02003,商店自訂編號，超過長度限制,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02004,商店自訂編號，格式錯誤(英數字-_),,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02005,未有時間戳記,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02006,時間戳記，僅可輸入整數,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02007,時間戳記，已過期,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02008,未有物流別,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02009,無法辨識的物流別,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02010,未有超商別,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02011,無法辨識的超商別,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02012,暫不支援此物流,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02013,無物流地圖網址，請洽技術人員,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02014,未有處理標記,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02015,無法辨識的處理標記,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02016,無超商回傳的門市地圖驗證資訊,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02017,無超商的門市代碼,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02018,無超商的門市名稱資訊,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02019,無超商的門市地址資訊,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02020,無超商的合作模式資訊,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02021,無超商的配送週期資訊,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02022,無超商門市地圖資訊,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02023,未有訂單金額,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02024,訂單金額，僅可輸入整數,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02025,訂單金額，格式錯誤(30~ 20000),,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02026,未有取貨後付款方式,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02027,無法辨識的取貨後付款方式,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02028,未有出貨日期,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02029,出貨日期格式有誤，應為日期格式(YYYY/MM/DD),,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02030,出貨日期為無效日期，請重新確認,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02031,未有收件人姓名,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02032,未有收件人電子信箱,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02033,收件人電子信箱格式錯誤,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02034,未有收件人手機號碼,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02035,手機號碼格式錯誤(09開頭),,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02036,寄送信箱，格式錯誤,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02037,原門市代碼可能已異動或無法配送，請重新選擇門市,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02038,未有UNi序號,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02039,查無該筆UNi序號訂單,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02040,未有寄件型態,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02041,無法辨識的寄件型態,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02042,未有UNi物流序號,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02043,未有出貨單標籤公司別,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02044,未有客服電話,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02045,客服電話超過系統規定長度(10個字元),,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02046,未有商店網址,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02047,商店網址超過系統規定長度(50個字元),,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02048,未指定退貨時間,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02049,無法辨識的退貨時間,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02050,未指定(週退)退貨方式,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02051,無法辨識的(週退)退貨方式,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02052,請設定自行派車的貨運公司名稱,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02053,設定自行派車的貨運公司名稱超過系統規定長度(6個字元),,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02054,未設定退貨地址,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02055,聯絡人姓名超過系統規定長度(20個字元),,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02056,聯絡人電話超過系統規定長度(20個字元),,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02057,聯絡人電子信箱超過系統規定長度(50個字元),,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02058,聯絡人電子信箱格式有誤,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02059,公司名稱超過系統規定長度(20個字元),,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02060,公司統編須為數字格式,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02061,公司統編長度應為8碼,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02062,發票抬頭超過系統規定長度(20個字元),,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02063,發票寄送地址超過系統規定長度(100個字元),,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02064,查詢條件不存在,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02065,未設定冷凍上收方式(到府上收或是自行寄貨),,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02066,冷凍上收方式類別有誤，請確認,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02067,GrantExport參數值錯誤,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02068,此門市不支援冷凍配送，請重新選擇,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02069,退貨便編號長度應為12碼 (8+4的長度),,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02070,出貨單廠商名稱限中文字,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02071,未指定門市地圖含蓋範圍,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02072,門市地圖含蓋範圍參數值錯誤,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02073,判斷顯示手機版門市地圖標記參數有誤,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02074,收(退)件人姓名字數過長,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02075,未有退件人姓名,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02076,未有退貨便編號,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02077,收件人地址長度超過限制,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02078,無法驗證(地址)郵遞區號,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02079,收(寄)件人的地址不在服務範圍內,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02080,收(寄)件人姓名僅支援輸入中文/英文/數字,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02081,指定寄件人資料，姓名與手機號碼不可缺一,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02082,寄件人手機號碼格式錯誤(09開頭),,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02083,無法辨識的宅配類別,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02084,未有收件人聯絡電話,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02085,未有收件人收件地址,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02086,無該筆待轉宅配的物流單資料,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02087,比對待轉宅配資料異常，請與PAYUNi聯繫,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02088,已超過填寫待轉宅配的期限，請與PAYUNi聯繫,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02089,轉宅配資料不完整，請確認,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02090,此物流單狀態，已經無法更新待轉宅配資料,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02091,處理待轉宅配資料失敗，請與PAYUNi聯繫,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02093,未有商品名稱,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02094,未有買方名稱(抬頭),,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02095,買方統編長度有誤,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02096,未有消費者電子信箱,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02097,未有載具類別,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02098,無法辨識的載具類別,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02099,載具資料不可為空(手機條碼、自然人憑證條碼或是捐贈碼),,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02100,買方統編格式有誤,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02101,未有公司統編,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02102,商店不提供捐贈發票選項,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02103,此捐贈碼不在商店提供範圍內,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02104,手機條碼不正確,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02105,收(寄)件人的姓名包含 emoji 符號,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP02106,未有聯絡人電話,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP03001,此商店狀態無法使用此服務，請確認,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP03002,查無商店設定C2C物流服務,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP03003,商店C2C物流服務尚未開通,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP03004,商店未啟用C2C物流服務,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP03005,查無商店設定B2C物流服務,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP03006,商店B2C物流服務尚未開通,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP03007,商店未啟用B2C物流服務,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP03008,B2C物流服務無退貨門市更新服務,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP03009,商店未啟用B2C常溫物流服務,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP03010,商店未啟用B2C冷凍物流服務,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP03011,未有代理商幕後相關設定,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP03012,不提供此IP幕後交易,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP03013,商店未提供物流幕後交易,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP03014,代理商未開啟撥款指示功能,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP03015,商店未設定退貨門市資訊,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP03016,商店未啟用C2C常溫物流服務,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP03017,商店未啟用C2C冷凍物流服務,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP03018,未取得指定C2C退貨門市資訊,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP04001,已存在相同商店訂單編號,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP04002,未有交易唯一Token,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP04003,該溫層商店(B2C)已建檔存在，不可再次發動,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP06001,未有API處理結果,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP06002,回傳加密失敗,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP07001,訂單建立失敗，請稍後再試,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,SHIP06003,查無物流訂單資料,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,DEF05001,未有寄件溫層型態,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,DEF05002,無法辨識的寄件溫層型態,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,DEF05003,系統發生錯誤，請聯絡客服,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,DEF05004,查無符合商店物流/宅配設定資料,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,DEF05005,商店B2C物流服務尚未開通,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,DEF05006,商店C2C物流服務尚未開通,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,DEF05007,商店宅配服務尚未開通,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,DEF05008,商店未啟用B2C物流服務,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,DEF05009,商店未啟用C2C物流服務,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,DEF05010,商店未啟用宅配物流服務,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,DEF05011,商店C2C未設定退貨門市資訊,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,DEF05012,該門市無法配送，請重新選擇門市,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,DEF05013,此門市不支援冷凍配送，請重新選擇,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,DEF05014,商品名稱不可含有禁用字眼,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,DEF05015,無法驗證(地址)郵遞區號,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,DEF05016,收件人的地址不在服務範圍內,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,DEF05017,無法辨識寄本島或是離島，須技術人員確認,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,DEF05019,該門市代碼已異動，請重新更新選擇門市，(舊代碼xxxx已更新為xxxx),,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
payuni,DEF05022,收(退)件人姓名字數過短,,error,物流 API 錯誤代碼（docs.payuni.com.tw/web/#/7/119）,
smilepay,1,[超商 C2C] 已出貨 / [超商 B2C] 大智通配送中 / [黑貓宅配] 配送中,,status,Shipstatus（超商 C2C、超商 B2C、黑貓宅配）；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,2,已達門市,,status,Shipstatus（超商 C2C、超商 B2C）；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,3,[超商 C2C、超商 B2C] 消費者已取貨 / [黑貓宅配] 已配達,,picked_up,Shipstatus（超商 C2C、超商 B2C、黑貓宅配）；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,4,消費者退貨,,returning,Shipstatus（超商 C2C、超商 B2C）；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,5,[超商 C2C、超商 B2C] 已到退貨門市 / [黑貓宅配] 退貨中,,returning,Shipstatus（超商 C2C、超商 B2C、黑貓宅配）；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,6,退貨已取貨,,returned,Shipstatus（超商 C2C、超商 B2C）；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,7,[超商 C2C、超商 B2C] 退貨已至物流中心 / [黑貓宅配] 退完,,returning,Shipstatus（超商 C2C、超商 B2C、黑貓宅配）；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,11,已出貨,,status,Shipstatus（超商 B2C）；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,8,集貨失敗,,error,Shipstatus（黑貓宅配）；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,00002,不在家,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,00007,損壞,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,00008,公司行號休息,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
